geography code,total,1,2,3,4,5,6+
E02004166,2715,9,46,166,427,555,1512
E02004167,3015,17,87,318,770,908,915
E02004168,2734,12,130,306,630,632,1024
E02004169,2858,6,20,114,376,597,1745
E02004170,3223,5,70,269,649,851,1379
E02004171,3144,4,24,119,530,624,1843
E02004172,2571,8,23,107,376,528,1529
E02004173,2922,3,25,93,374,593,1834
E02004174,3396,23,99,372,665,844,1393
E02004175,2491,9,119,454,494,508,907
E02004176,2421,6,38,158,401,478,1340
E02004177,2541,11,75,306,523,525,1101
E02004178,2260,8,28,121,282,453,1368
E02004179,3717,15,56,234,692,1023,1697
E02004180,2273,1,19,71,250,378,1554
E02004181,2571,7,56,357,434,726,991
E02004182,2896,37,154,634,493,794,784
E02004183,2654,50,61,260,478,608,1197
E02004184,3532,14,67,258,787,936,1470
E02004185,2510,2,16,75,360,674,1383
E02004186,3426,4,28,113,629,893,1759
E02004187,3966,14,69,209,647,973,2054
E02004188,2743,5,25,141,422,576,1574
E02004189,2417,4,44,160,518,517,1174
E02004190,3285,6,45,178,508,725,1823
E02004191,3848,17,115,491,938,996,1291
E02004192,3230,12,41,134,441,745,1857
E02004193,4741,6,42,291,717,1186,2499
E02004194,2655,10,43,139,421,549,1493
E02004195,2635,9,67,315,669,650,925
E02004196,3111,3,26,203,451,658,1770
E02004197,2874,6,36,136,423,620,1653
E02004198,2980,16,91,410,620,720,1123
E02004199,2550,8,32,123,335,654,1398
E02004200,2532,10,30,216,410,510,1356
E02004201,2231,6,33,106,312,444,1330
E02004202,3332,5,48,209,573,798,1699
E02004203,2425,2,28,98,302,470,1525
E02004204,4038,8,83,232,732,1051,1932
E02004205,2759,6,51,230,475,713,1284
E02004206,3216,13,160,476,764,584,1219
E02004207,2534,4,28,127,569,574,1232
E02004208,3423,7,35,173,636,852,1720
E02004209,3553,5,27,240,824,1000,1457
E02004210,3268,20,230,602,887,544,985
E02004211,2946,5,43,171,484,586,1657
E02004212,2494,3,43,213,427,708,1100
E02004213,2049,5,14,64,468,469,1029
E02004214,2821,15,149,488,763,720,686
E02004215,2390,15,112,262,455,536,1010
E02004216,2383,1,14,102,375,697,1194
E02004217,3382,7,85,279,739,885,1387
E02004218,2462,5,30,123,467,574,1263
E02004219,2297,6,21,73,356,578,1263
E02004220,3027,5,40,188,825,838,1131
E02004221,2767,13,66,151,471,578,1488
E02004222,2762,13,128,387,533,589,1112
E02004223,4793,29,63,315,1036,1499,1851
E02004224,2640,2,33,92,359,535,1619
E02004225,2438,2,47,150,483,729,1027
E02004226,3047,0,15,66,439,630,1897
E02004227,3682,6,58,175,522,778,2143
E02004228,2830,1,33,83,300,555,1858
E02004229,3272,4,39,149,486,698,1896
E02004230,3242,10,62,293,653,806,1418
E02004231,2710,7,19,124,366,632,1562
E02004232,2639,7,18,100,357,505,1652
E02004233,5467,12,128,548,1103,1195,2481
E02004234,2630,4,18,115,308,593,1592
E02004235,2765,5,30,198,439,553,1540
E02004236,2440,2,14,105,406,777,1136
E02004237,3105,1,46,130,507,848,1573
E02004238,3503,24,127,328,742,801,1481
E02004239,2627,1,21,98,592,774,1141
E02004240,2576,22,166,342,520,751,775
E02004241,4132,34,215,606,986,854,1437
E02004242,3092,4,51,182,628,790,1437
E02004243,2605,3,16,68,382,639,1497
E02004244,3096,10,19,98,454,880,1635
E02004245,2965,5,43,109,498,581,1729
E02004246,3040,0,17,74,364,518,2067
E02004247,2373,3,9,52,240,464,1605
E02004248,3492,7,45,211,941,921,1367
E02004249,2223,4,14,57,249,404,1495
E02004250,3569,21,103,288,823,961,1373
E02004251,2757,1,7,63,553,876,1257
E02004252,3422,18,132,495,878,774,1125
E02004253,3944,9,20,168,581,767,2399
E02004254,4078,8,38,120,626,1136,2150
E02004255,3399,4,78,246,834,785,1452
E02004256,3769,4,38,126,541,733,2327
E02004257,3235,22,127,305,560,808,1413
E02004258,4545,2,70,310,681,1064,2418
E02004259,2759,5,24,115,337,516,1762
E02004260,3328,5,24,159,430,871,1839
E02004261,4438,32,170,579,959,1052,1646
E02004262,3197,2,18,119,369,644,2045
E02004263,2463,5,42,163,350,613,1290
E02004264,3372,6,43,223,720,1068,1312
E02004265,3690,12,58,253,708,1018,1641
E02004266,3313,4,28,166,677,892,1546
E02004267,2241,3,21,114,273,418,1412
E02004268,4504,13,135,437,1154,1014,1751
E02004269,4213,9,50,433,867,1087,1767
E02004270,3226,7,18,110,338,607,2146
E02004271,4408,12,43,209,710,959,2475
E02004272,4925,6,39,222,735,1103,2820
E02004273,3338,10,51,266,577,713,1721
E02004274,3001,24,40,368,607,800,1162
E02004275,3366,3,24,96,448,843,1952
E02004276,2813,8,87,388,753,604,973
E02004277,4573,27,163,781,901,866,1835
E02004278,3876,9,70,424,550,941,1882
E02004279,3323,4,20,131,595,787,1786
E02004280,3324,5,42,197,593,819,1668
E02004281,3176,12,80,411,817,834,1022
E02004282,3912,7,46,221,566,803,2269
E02004283,3709,10,43,256,561,952,1887
E02004284,4743,56,349,1035,1267,807,1229
E02004285,3299,10,118,439,714,733,1285
E02004286,2122,6,38,118,364,494,1102
E02004287,2399,3,11,169,371,655,1190
E02004288,2094,15,44,167,446,535,887
E02004289,3081,9,33,109,718,891,1321
E02004600,2451,5,69,172,476,726,1003
E02004601,2341,3,49,81,290,406,1512
E02004602,2771,4,56,289,665,939,818
E02004603,2958,33,210,408,551,696,1060
E02004604,3437,16,62,552,984,833,990
E02004605,2443,6,45,319,564,663,846
E02004606,4147,18,169,531,780,953,1696
E02004607,4794,127,404,962,1024,641,1636
E02004608,5072,183,509,1179,1348,716,1137
E02004609,3125,2,43,156,590,637,1697
E02004610,3618,22,102,515,851,567,1561
E02004611,4586,7,73,213,657,917,2719
E02004612,4155,3,43,182,922,1124,1881
E02004613,2755,21,34,165,272,473,1790
E02004614,2276,1,35,106,256,454,1424
E02004615,3589,1,25,194,545,721,2103
E02004616,4055,6,51,279,691,903,2125
E02004617,3428,8,45,205,463,726,1981
E02004618,2990,3,31,95,307,562,1992
E02004619,3171,4,29,142,412,575,2009
E02004620,3149,2,47,183,332,772,1813
E02004621,3103,24,128,651,754,645,901
E02004622,2798,3,41,268,598,704,1184
E02004623,3451,7,24,161,580,705,1974
E02004624,2488,1,24,86,357,527,1493
E02004625,4014,8,70,249,554,877,2256
E02004626,3645,4,43,115,257,594,2632
E02004627,2302,5,41,160,366,587,1143
E02004628,3201,4,33,154,500,880,1630
E02004629,5333,17,126,450,1090,1532,2118
E02004630,2605,12,30,120,287,454,1702
E02004631,2130,0,18,79,241,453,1339
E02004632,4362,4,87,405,837,1135,1894
E02004633,3423,4,35,156,509,887,1832
E02004634,4263,4,96,291,772,1056,2044
E02004635,2903,4,17,132,345,639,1766
E02004636,3272,8,53,109,395,790,1917
E02004637,3965,53,312,734,786,611,1469
E02004638,2285,3,15,60,263,435,1509
E02004639,3935,129,526,997,709,542,1032
E02004640,2987,30,137,352,600,782,1086
E02004641,3260,3,12,135,489,976,1645
E02004642,4580,4,66,238,491,1350,2431
E02004643,3000,26,85,303,481,1063,1042
E02004644,3547,6,75,302,631,1119,1414
E02004645,3941,24,48,186,787,748,2148
E02004646,3782,9,96,544,874,1071,1188
E02004647,2423,3,27,185,443,695,1070
E02004648,2549,2,28,127,629,882,881
E02004649,2812,5,61,228,654,518,1346
E02004650,4025,8,78,258,1021,1132,1528
E02004651,3173,9,87,246,460,639,1732
E02004652,2828,5,22,120,300,439,1942
E02004653,2569,10,22,114,250,506,1667
E02004654,4731,9,58,479,730,1188,2267
E02004655,3193,8,76,229,747,775,1358
E02004656,4967,43,191,667,992,1213,1861
E02004657,2860,1,28,123,466,660,1582
E02004658,2681,0,18,123,470,530,1540
E02004659,2640,0,15,119,369,573,1564
E02004660,2760,3,31,123,334,486,1783
E02004661,3573,6,26,282,640,773,1846
E02004662,2540,2,29,153,410,536,1410
E02004663,2827,5,56,349,478,565,1374
E02004664,2909,6,65,266,607,658,1307
E02004665,3543,14,58,279,422,647,2123
E02004666,4600,2,47,275,770,1346,2160
E02004667,4819,36,186,567,1124,983,1923
E02004668,3684,8,29,164,548,718,2217
E02004669,2731,4,34,95,242,375,1981
E02004670,5574,3,66,392,1169,1267,2677
E02004671,2480,9,25,124,310,341,1671
E02004672,5251,12,109,366,802,1155,2807
E02004673,2351,4,15,125,463,518,1226
E02004674,3636,4,54,219,565,1174,1620
E02006047,3418,14,47,111,473,639,2134
E02006048,2714,8,41,160,302,637,1566
E02006049,3167,2,21,82,587,759,1716
E02006050,3613,27,154,544,709,818,1361
E02006051,3099,7,32,142,362,566,1990
E02006052,3187,11,46,145,525,654,1806
E02006053,3848,10,81,344,668,1071,1674
E02006054,3699,17,84,411,838,887,1462
E02006055,3744,21,97,418,802,900,1506
E02006056,3068,5,19,152,431,648,1813
E02006057,3410,25,128,412,683,721,1441
E02006058,3085,2,23,114,295,675,1976
E02006059,2673,9,25,107,191,429,1912
E02006060,3432,11,143,481,800,734,1263
E02006061,3791,12,63,287,557,610,2262
E02006062,4423,11,49,141,607,893,2722
E02006063,2748,2,11,80,191,366,2098
E02006064,3740,30,94,550,783,760,1523
E02006065,3743,10,59,356,816,958,1544
E02006066,3309,2,24,123,470,834,1856
E02006067,2972,4,28,148,344,594,1854
E02006068,3092,8,56,217,688,952,1171
E02006069,4435,36,213,600,1114,1097,1375
E02006070,2955,5,47,178,736,846,1143
E02006071,3408,3,22,137,345,717,2184
E02006072,3758,1,24,122,337,692,2582
E02006073,2960,35,109,309,559,804,1144
E02006074,3467,1,30,185,422,931,1898
E02006075,2099,6,44,136,250,409,1254
E02006076,3660,7,28,196,580,677,2172
E02006077,2444,2,31,131,386,621,1273
E02006078,2410,5,29,130,336,502,1408
E02006079,3114,7,65,225,570,708,1539
E02006080,2502,1,18,94,384,539,1466
E02006081,2253,2,13,89,232,424,1493
E02006082,2840,5,38,172,462,683,1480
E02006083,2504,3,25,152,516,570,1238
E02006084,3165,3,22,130,454,735,1821
E02006085,2549,2,29,132,477,852,1057
E02006086,2706,6,35,130,328,610,1597
E02006087,2640,8,100,207,654,961,710
E02006088,3149,34,100,365,561,929,1160
E02006089,2939,26,227,625,590,505,966
E02006090,2985,6,65,254,569,732,1359
E02006091,4254,1,37,185,618,1018,2395
E02006092,2659,5,60,146,392,605,1451
E02006093,3747,5,58,275,595,885,1929
E02006094,2357,7,16,101,370,568,1295
E02006095,3585,3,71,274,778,930,1529
E02006096,2849,5,46,221,494,778,1305
E02006097,2933,9,91,415,643,760,1015
E02006098,3158,8,30,149,359,576,2036
E02006099,2736,1,31,130,304,597,1673
E02006100,2955,9,40,190,366,522,1828
E02006101,2420,3,39,123,429,438,1388
E02006102,3083,3,71,318,677,858,1156
E02006103,3079,10,29,137,328,670,1905
E02006104,3264,14,65,232,695,659,1599
E02006105,4680,49,254,672,874,942,1889
E02006106,2991,2,37,216,673,756,1307
E02006107,3458,9,75,433,894,888,1159
E02006108,4029,77,236,656,911,721,1428
E02006109,3355,5,27,100,451,766,2006
E02006110,3441,16,83,484,679,912,1267
E02006111,4322,9,33,163,625,1031,2461
E02006112,3094,10,30,178,328,451,2097
E02006113,3340,30,82,421,768,675,1364
E02006114,2887,6,48,157,681,742,1253
E02006115,3254,4,37,278,619,892,1424
E02006116,3519,5,29,127,420,732,2206
E02006117,2623,28,30,128,385,551,1501
W02000001,3793,4,50,172,580,882,2105
W02000002,2916,8,22,93,355,621,1817
W02000003,4673,16,62,423,864,1368,1940
W02000004,3241,2,9,88,420,886,1836
W02000005,3997,1,45,175,571,945,2260
W02000006,2847,0,28,145,385,711,1578
W02000007,3003,2,22,134,504,787,1554
W02000008,2789,6,21,174,419,660,1509
W02000009,3335,5,27,118,579,911,1695
W02000010,2785,25,102,298,556,589,1215
W02000011,3011,24,38,134,393,876,1546
W02000012,3546,5,54,156,601,866,1864
W02000013,2720,6,42,129,434,667,1442
W02000014,2949,7,31,114,502,809,1486
W02000015,3508,6,46,269,531,877,1779
W02000016,2767,3,29,162,426,689,1458
W02000017,3335,5,31,131,590,873,1705
W02000018,2997,5,43,168,612,813,1356
W02000019,3218,2,55,229,493,762,1677
W02000020,2958,1,31,125,433,667,1701
W02000021,3654,12,53,237,609,922,1821
W02000022,2881,8,46,127,524,716,1460
W02000023,2698,46,27,139,340,586,1560
W02000024,2556,3,25,149,376,620,1383
W02000025,3160,16,90,274,571,656,1553
W02000026,3730,13,56,194,747,858,1862
W02000027,4228,78,246,904,1146,597,1257
W02000028,3043,2,21,214,602,762,1442
W02000029,2806,0,15,81,593,672,1445
W02000030,3002,10,56,453,636,508,1339
W02000031,3606,1,19,169,787,1200,1430
W02000032,3539,3,11,166,635,850,1874
W02000033,3002,24,113,496,670,405,1294
W02000034,3258,5,56,367,492,564,1774
W02000035,3763,2,23,209,625,901,2003
W02000036,4986,10,70,368,1235,1230,2073
W02000037,3023,4,23,145,461,848,1542
W02000038,2755,2,23,153,509,640,1428
W02000039,3502,4,51,233,690,904,1620
W02000040,2807,2,22,105,377,498,1803
W02000041,3857,8,48,231,603,932,2035
W02000042,2622,2,9,138,640,870,963
W02000043,2217,2,43,153,358,474,1187
W02000044,2391,0,18,66,699,648,960
W02000045,4084,49,236,740,928,649,1482
W02000047,2058,3,22,183,286,575,989
W02000049,2709,1,14,103,415,651,1525
W02000050,2789,5,23,115,570,806,1270
W02000051,2263,4,47,118,409,536,1149
W02000052,2305,5,37,230,630,603,800
W02000053,2631,3,12,94,436,556,1530
W02000054,2460,7,37,102,275,393,1646
W02000055,2406,2,22,160,445,580,1197
W02000056,2172,3,16,76,301,427,1349
W02000057,2786,11,47,224,505,549,1450
W02000419,4653,6,32,207,1095,1355,1958
W02000058,2291,3,17,100,436,700,1035
W02000059,2691,1,13,87,346,752,1492
W02000060,4491,6,55,335,755,1468,1872
W02000061,2862,26,30,196,566,992,1052
W02000062,2400,0,11,50,262,668,1409
W02000063,3506,1,16,109,455,751,2174
W02000064,2596,9,37,294,408,781,1067
W02000065,3000,1,17,66,338,1030,1548
W02000066,4150,10,66,473,665,1140,1796
W02000067,2494,1,6,67,220,581,1619
W02000068,2453,8,35,239,480,701,990
W02000069,2524,1,14,114,300,668,1427
W02000070,4266,6,74,147,333,834,2872
W02000071,3049,0,1,47,313,915,1773
W02000072,4668,7,52,280,547,1626,2156
W02000073,4313,5,47,346,630,1095,2190
W02000074,4098,4,49,376,726,1152,1791
W02000075,2224,1,11,76,199,419,1518
W02000076,3169,3,22,97,476,762,1809
W02000077,2536,4,5,130,323,584,1490
W02000080,3287,2,34,200,440,1150,1461
W02000081,2331,2,25,154,480,673,997
W02000082,3171,3,25,207,678,976,1282
W02000083,3668,5,31,270,832,1003,1527
W02000084,2240,3,5,48,278,601,1305
W02000085,3965,14,66,287,653,939,2006
W02000086,2239,2,5,110,403,402,1317
W02000087,2938,5,68,257,828,1001,779
W02000088,3515,57,117,348,734,874,1385
W02000089,3781,14,120,606,960,1033,1048
W02000090,2422,3,15,124,420,672,1188
W02000091,2636,3,17,138,415,783,1280
W02000092,3079,29,39,367,686,850,1108
W02000093,2826,3,17,169,416,661,1560
W02000094,3818,3,44,296,930,1045,1500
W02000095,2697,3,9,87,300,429,1869
W02000096,2839,6,21,169,450,756,1437
W02000420,5577,2,34,182,658,1004,3697
W02000097,3893,3,49,146,447,799,2449
W02000098,2641,3,18,54,299,551,1716
W02000099,2955,12,92,328,645,816,1062
W02000100,2748,4,26,143,476,591,1508
W02000101,2350,3,15,76,281,466,1509
W02000102,2652,1,22,55,337,531,1706
W02000103,2349,0,12,41,283,482,1531
W02000104,2880,7,76,328,503,604,1362
W02000105,2135,0,46,177,374,775,763
W02000106,2954,5,42,150,488,569,1700
W02000107,4449,9,49,190,658,1023,2520
W02000108,3210,7,30,139,514,705,1815
W02000109,2583,7,87,247,502,606,1134
W02000110,3072,5,40,140,396,569,1922
W02000111,3751,24,57,193,497,832,2148
W02000113,3635,12,92,313,619,1139,1460
W02000114,2970,3,28,125,313,509,1992
W02000414,2565,8,23,59,258,428,1789
W02000416,4553,3,29,246,764,1119,2392
W02000116,3291,4,47,146,431,704,1959
W02000117,3321,82,304,669,557,347,1362
W02000118,2840,6,49,210,767,725,1083
W02000120,3257,3,49,175,382,602,2046
W02000122,2921,6,30,109,340,574,1862
W02000123,3432,10,69,184,436,737,1996
W02000124,4165,7,65,311,697,912,2173
W02000125,3308,7,27,145,476,680,1973
W02000421,5027,10,44,140,646,1045,3142
W02000126,3537,9,28,122,409,711,2258
W02000127,4462,17,67,219,619,1010,2530
W02000128,3130,6,26,145,444,661,1848
W02000129,2807,3,28,75,305,551,1845
W02000130,3118,46,128,335,652,807,1150
W02000131,3020,15,27,132,414,828,1604
W02000132,2702,8,37,130,412,524,1591
W02000133,3322,3,28,114,422,667,2088
W02000134,3633,8,29,127,484,837,2148
W02000135,3097,5,70,285,558,761,1418
W02000136,3708,10,35,170,622,825,2046
W02000137,3047,6,36,250,498,964,1293
W02000138,4171,6,74,344,864,1089,1794
W02000139,3318,4,20,130,397,720,2047
W02000140,3046,11,64,277,590,848,1256
W02000141,3004,17,89,352,603,572,1371
W02000142,2406,3,27,69,397,490,1420
W02000143,2516,6,21,74,307,479,1629
W02000144,3274,3,32,124,487,617,2011
W02000145,3124,19,39,131,349,559,2027
W02000146,2732,3,20,51,286,420,1952
W02000147,3221,13,32,137,461,588,1990
W02000148,2267,6,36,196,360,544,1125
W02000149,2945,13,106,330,567,601,1328
W02000151,3209,1,15,114,541,746,1792
W02000152,3387,4,16,110,435,959,1863
W02000153,3351,5,22,48,447,712,2117
W02000154,3344,3,15,223,445,718,1940
W02000156,3381,0,19,72,459,956,1875
W02000157,3845,0,18,137,519,883,2288
W02000158,2409,0,9,75,288,605,1432
W02000159,2575,0,20,108,333,759,1355
W02000160,3193,2,11,73,363,888,1856
W02000161,2320,3,17,154,375,711,1060
W02000162,3781,5,25,188,477,940,2146
W02000163,2371,6,46,115,252,501,1451
W02000164,3035,4,39,147,304,556,1985
W02000165,2827,6,38,191,268,874,1450
W02000166,3616,6,45,164,446,973,1982
W02000167,4551,25,65,688,820,1261,1692
W02000418,5149,13,53,200,679,1041,3163
W02000168,2661,4,53,215,291,620,1478
W02000169,4034,5,24,214,641,1120,2030
W02000170,3868,7,40,209,684,1161,1767
W02000171,3288,12,16,69,493,716,1982
W02000172,4201,1,55,394,556,1068,2127
W02000173,2987,4,19,91,454,768,1651
W02000174,3867,4,23,184,413,999,2244
W02000175,3416,13,52,300,810,1005,1236
W02000176,4011,6,31,275,787,1317,1595
W02000177,2982,1,33,83,608,982,1275
W02000178,3753,4,66,283,1076,1256,1068
W02000179,2807,1,21,148,388,705,1544
W02000180,3416,5,20,198,765,1056,1372
W02000181,2980,6,169,194,715,891,1005
W02000182,3446,5,27,181,764,1125,1344
W02000183,4279,19,65,432,1374,1502,887
W02000184,3176,9,75,280,610,849,1353
W02000185,2175,3,15,53,236,517,1351
W02000186,3850,5,55,265,1568,1338,619
W02000187,2373,0,7,30,192,758,1386
W02000188,3321,24,184,422,659,1072,960
W02000189,3678,3,72,493,655,704,1751
W02000190,2027,3,28,38,254,506,1198
W02000191,3916,49,176,447,524,481,2239
W02000192,5079,282,478,1557,1334,574,854
W02000193,3609,45,169,680,580,573,1562
W02000194,2448,2,32,163,228,317,1706
W02000195,2672,7,44,125,370,359,1767
W02000196,3062,3,81,203,574,587,1614
W02000197,2637,2,29,62,223,333,1988
W02000198,3478,5,69,204,518,585,2097
W02000200,2232,1,5,83,295,731,1117
W02000201,2336,18,26,108,298,760,1126
W02000202,4904,9,36,318,702,1180,2659
W02000203,2813,16,27,83,303,930,1454
W02000204,2940,9,14,53,366,586,1912
W02000205,2595,0,18,192,444,621,1320
W02000206,3367,34,105,420,686,871,1251
W02000207,2139,0,9,32,275,611,1212
W02000208,3773,6,29,168,587,1085,1898
W02000209,2264,5,16,117,363,829,934
W02000210,2663,6,15,117,500,725,1300
W02000211,3588,8,104,363,573,1008,1532
W02000212,3342,4,28,131,507,984,1688
W02000213,2924,0,23,72,249,743,1837
W02000214,4151,3,42,196,491,962,2457
W02000215,4234,16,67,359,717,1128,1947
W02000216,3019,5,26,110,317,782,1779
W02000217,2716,3,18,150,277,504,1764
W02000417,4393,6,35,262,739,1181,2170
W02000218,2966,3,22,109,439,1244,1149
W02000219,3223,3,41,174,486,1110,1409
W02000220,3449,10,40,146,523,1201,1529
W02000221,3230,1,44,152,554,1033,1446
W02000222,2585,2,35,72,259,770,1447
W02000223,2337,0,14,97,533,583,1110
W02000224,2556,2,36,117,514,727,1160
W02000225,3783,1,33,184,634,1115,1816
W02000226,4163,2,35,112,557,1053,2404
W02000227,3023,11,55,161,563,818,1415
W02000228,2350,1,13,59,343,532,1402
W02000229,2616,0,12,191,441,698,1274
W02000230,2171,1,3,17,127,389,1634
W02000231,3770,38,71,463,611,976,1611
W02000232,2427,3,29,80,403,596,1316
W02000233,2602,12,42,191,603,660,1094
W02000234,4112,6,36,139,593,756,2582
W02000235,4073,9,44,316,545,682,2477
W02000236,3079,13,60,221,436,538,1811
W02000237,2158,0,4,33,115,252,1754
W02000238,2715,4,13,91,239,341,2027
W02000239,2688,0,8,48,242,280,2110
W02000240,3628,18,52,178,463,837,2080
W02000241,4554,27,176,583,1094,618,2056
W02000242,3333,2,16,125,437,766,1987
W02000243,3784,7,25,393,702,1234,1423
W02000244,4318,12,114,258,640,731,2563
W02000245,3586,14,48,302,670,1037,1515
W02000246,2347,0,5,68,268,443,1563
W02000247,3637,3,15,101,460,988,2070
W02000248,4624,11,125,415,717,1309,2047
W02000249,3934,21,65,435,721,1161,1531
W02000250,4307,6,29,115,761,1042,2354
W02000251,3892,6,108,480,753,783,1762
W02000367,2456,1,19,97,347,233,1759
W02000368,2488,9,28,117,558,482,1294
W02000369,3115,1,25,145,610,624,1710
W02000370,2957,0,13,58,635,515,1736
W02000371,3989,13,248,523,608,526,2071
W02000372,3060,2,20,148,374,349,2167
W02000373,2668,6,38,227,400,738,1259
W02000374,2293,0,4,27,209,370,1683
W02000375,2783,9,79,253,448,737,1257
W02000376,2989,15,65,251,653,536,1469
W02000377,2876,16,70,172,672,650,1296
W02000378,3096,2,47,179,317,511,2040
W02000379,2562,7,59,323,783,689,701
W02000380,2764,3,6,88,225,310,2132
W02000381,2799,12,46,245,660,712,1124
W02000382,2342,15,39,312,289,571,1116
W02000383,3027,9,57,426,345,776,1414
W02000384,2322,1,11,124,182,203,1801
