geography code,total,1,2,3,4+
E02006210,2377,687,935,322,433
E02006211,2708,642,1120,435,511
E02006212,3307,819,1377,528,583
E02006213,2844,887,1065,379,513
E02006214,2685,825,995,416,449
E02006215,3382,871,1365,593,553
E02006216,3570,802,1411,618,739
E02006217,3649,862,1489,644,654
E02006218,3877,1616,1299,464,498
E02006219,3101,733,1052,562,754
E02006220,3167,860,1181,560,566
E02006221,2540,658,916,421,545
E02006222,2716,684,922,499,611
E02006223,2756,740,792,517,707
E02006224,2946,576,1054,571,745
E02006225,3013,657,1157,580,619
E02006226,3852,860,1365,773,854
E02006468,4174,899,1616,725,934
E02006469,3507,860,1275,595,777
E02006470,4824,1480,1731,818,795
E02006471,2864,636,1183,470,575
E02006472,3703,998,1330,632,743
E02006473,4275,1302,1492,693,788
E02006474,2465,601,954,405,505
E02006475,3080,858,1135,475,612
E02006476,3075,901,1038,556,580
E02006477,2733,560,1073,471,629
E02006478,3176,633,1092,697,754
E02006479,3982,1600,1127,587,668
E02006480,3184,964,1044,567,609
E02006481,2885,812,989,512,572
E02006482,2797,726,1020,511,540
E02006483,3235,1072,976,491,696
E02006484,3292,1025,1120,533,614
E02006485,2807,560,1180,495,572
E02006486,2966,825,1028,522,591
E02006487,2985,1022,1019,452,492
E02006488,2794,823,1175,372,424
E02006489,3341,945,1086,637,673
E02006490,3074,793,1095,587,599
E02006806,3305,971,1129,537,668
E02006492,4405,1085,1679,732,909
E02006493,3671,875,1314,711,771
E02006494,3075,1221,921,449,484
E02006495,3195,774,1276,508,637
E02006496,3033,1009,956,554,514
E02006497,3388,1122,1100,559,607
E02006498,4435,989,1512,838,1096
E02006499,2463,624,926,388,525
E02006500,2358,818,854,307,379
E02006501,3895,1141,1460,556,738
E02006502,4648,1328,1843,674,803
E02006503,3309,798,1454,451,606
E02006504,2287,452,1035,326,474
E02006505,3044,973,1228,367,476
E02006506,2513,690,978,368,477
E02006507,3759,1019,1339,610,791
E02006508,3920,922,1575,641,782
E02006509,2752,922,984,416,430
E02006510,2606,669,1103,338,496
E02006511,3815,971,1530,591,723
E02006512,5000,1740,1811,705,744
E02006513,3168,882,1193,462,631
E02006514,4226,1580,1502,580,564
E02006515,3769,932,1445,613,779
E02006516,3740,954,1484,568,734
E02006517,3088,776,1241,454,617
E02006518,4241,1322,1691,586,642
E02006519,3487,1191,1310,424,562
E02006520,3658,1049,1366,552,691
E02006521,3236,976,1201,449,610
E02006522,2327,595,959,337,436
E02006523,4228,1127,1625,669,807
E02006524,2442,801,820,384,437
E02006525,5845,2186,2023,696,940
E02006526,3630,1077,1321,599,633
E02006527,4115,1524,1434,508,649
E02006528,4693,1680,1499,579,935
E02006529,5238,1890,1798,748,802
E02006530,4480,1420,1528,613,919
E02006531,3865,1277,1037,582,969
E02006532,3587,834,1384,606,763
E02006533,3848,973,1341,660,874
E02001827,2578,730,936,410,502
E02001828,3141,1098,1131,342,570
E02001829,3446,766,1280,511,889
E02001830,3954,1058,1542,563,791
E02001831,4399,1448,1368,694,889
E02001832,3437,952,1219,539,727
E02001833,2288,530,801,396,561
E02001834,2480,706,764,459,551
E02001835,3496,1180,1112,483,721
E02001836,3672,924,1268,623,857
E02001837,4098,1240,1090,721,1047
E02001838,3082,768,1069,523,722
E02001839,2810,959,876,455,520
E02001840,3586,1261,962,567,796
E02001841,2414,527,1004,363,520
E02001842,3024,747,957,612,708
E02001843,2713,784,915,479,535
E02001844,4459,1713,1459,571,716
E02001845,2575,679,862,490,544
E02001846,3359,1199,928,571,661
E02001847,2399,680,916,371,432
E02001848,2545,748,772,473,552
E02001849,3211,1330,911,478,492
E02001850,3059,813,863,541,842
E02001851,3705,1255,1189,560,701
E02001852,2687,895,759,439,594
E02001854,3252,1061,957,562,672
E02001855,4247,1470,1272,679,826
E02001856,3451,1157,981,541,772
E02001857,5340,2139,1344,793,1064
E02001858,3126,1235,681,426,784
E02001859,2722,580,497,407,1238
E02001860,2852,740,653,529,930
E02001861,3160,927,586,443,1204
E02001862,3337,857,728,599,1153
E02001863,2350,627,459,285,979
E02001864,2248,805,546,365,532
E02001865,3324,802,690,478,1354
E02001866,2576,774,452,277,1073
E02001867,2076,595,351,283,847
E02001868,2637,541,668,378,1050
E02001869,2433,913,573,377,570
E02001870,3575,850,787,515,1423
E02001871,3543,1421,1029,536,557
E02001872,3128,1095,949,521,563
E02001873,3949,1237,1008,669,1035
E02001874,2737,718,478,367,1174
E02001875,3264,1224,852,425,763
E02001876,3136,1345,735,411,645
E02001877,2867,621,488,358,1400
E02001878,2707,726,491,417,1073
E02001879,3155,891,707,486,1071
E02001880,3479,909,923,681,966
E02001881,2943,789,597,413,1144
E02001882,3144,1142,801,412,789
E02001883,3615,1360,1056,533,666
E02001884,2447,419,444,381,1203
E02001886,3231,1097,749,498,887
E02001888,2400,728,633,430,609
E02001889,2276,444,428,330,1074
E02001890,4450,2015,1226,522,687
E02001892,3534,1011,782,568,1173
E02001893,3168,1016,908,475,769
E02001895,3259,1097,1001,527,634
E02001896,2422,517,378,284,1243
E02001897,2818,1136,568,323,791
E02001898,2664,763,870,437,594
E02001899,3216,1019,1027,455,715
E02001900,2625,1046,669,360,550
E02001901,3677,1397,1248,473,559
E02001902,2487,735,750,455,547
E02001903,2016,422,302,293,999
E02001904,2618,826,700,421,671
E02001905,2578,913,812,357,496
E02001906,3798,964,1355,665,814
E02001907,4115,1249,1410,685,771
E02001908,2178,354,337,282,1205
E02001909,2298,582,414,301,1001
E02001910,2330,778,477,259,816
E02001911,3317,1097,974,571,675
E02001913,3289,1394,860,482,553
E02001914,2195,585,574,294,742
E02001915,4852,1805,1362,687,998
E02001916,3085,854,832,492,907
E02001918,4081,1984,1016,430,651
E02001919,2624,1127,660,252,585
E02001920,3256,1124,978,527,627
E02001921,3283,1028,1035,552,668
E02001922,2994,433,451,415,1695
E02001923,3380,930,736,486,1228
E02001924,2396,708,614,363,711
E02001925,2812,964,851,429,568
E02001926,2829,890,881,466,592
E02001927,3205,1064,949,516,676
E02001928,3003,1022,925,510,546
E02001929,3690,1091,986,630,983
E02001930,3203,992,993,521,697
E02001931,3067,939,886,451,791
E02001932,2853,968,841,509,535
E02001933,3119,998,957,473,691
E02001934,2297,482,675,356,784
E02001935,3238,923,1088,554,673
E02001936,2570,711,815,423,621
E02001937,3249,1124,909,522,694
E02001938,3286,1078,1037,554,617
E02001939,2882,1242,888,364,388
E02001941,2519,795,783,407,534
E02001942,2971,1067,917,442,545
E02001943,2593,744,826,451,572
E02001944,3411,1061,1090,560,700
E02001945,3098,911,890,566,731
E02001946,3193,927,1075,502,689
E02001947,2869,1248,761,421,439
E02001948,3073,896,995,540,642
E02001949,2483,824,794,397,468
E02001950,3608,1063,1275,604,666
E02001951,3573,1264,1068,597,644
E02001952,4055,1602,1124,666,663
E02001953,2963,873,1062,426,602
E02001954,3400,1243,985,554,618
E02001955,2738,909,857,452,520
E02001956,2684,807,851,483,543
E02001957,3283,884,1116,619,664
E02006807,3013,743,948,492,830
E02006809,3083,624,678,492,1289
E02006895,3179,1459,1024,376,320
E02006896,3102,1678,1024,245,155
E02006897,3150,1691,799,361,299
E02006898,3371,1605,1161,351,254
E02006899,3433,1882,1250,247,54
E02006900,4067,908,703,552,1904
E02006901,4174,866,829,611,1868
E02001958,3268,1138,1027,497,606
E02001959,2378,573,794,409,602
E02001961,3277,1173,981,516,607
E02001962,2215,559,624,410,622
E02001963,2441,707,777,422,535
E02001964,3282,1062,937,542,741
E02001965,3309,879,1161,596,673
E02001966,2228,553,504,350,821
E02001967,2648,744,1017,388,499
E02001968,2693,651,789,510,743
E02001969,2677,890,788,430,569
E02001970,2474,852,893,333,396
E02001971,2401,687,764,412,538
E02001972,3644,1120,874,593,1057
E02001973,3414,1138,987,571,718
E02001974,3906,1081,1321,676,828
E02001975,2974,679,907,593,795
E02001976,3126,1097,956,484,589
E02001977,4097,1752,1123,572,650
E02001978,2538,692,759,449,638
E02001979,2465,705,954,354,452
E02001980,2568,667,1032,402,467
E02001981,4334,1532,1087,671,1044
E02001982,3068,859,1187,474,548
E02001983,3268,1058,1052,541,617
E02001984,3515,964,1133,582,836
E02001985,3071,982,825,619,645
E02001986,3587,1413,1182,485,507
E02001987,2609,921,887,361,440
E02001988,3562,1751,1008,400,403
E02001989,2296,596,776,462,462
E02001990,3661,826,1315,675,845
E02001991,3732,1219,1312,531,670
E02001992,3879,1072,1285,695,827
E02001993,2937,887,886,504,660
E02001994,3398,1034,1108,531,725
E02001995,3090,1212,1039,443,396
E02001996,3262,1482,844,437,499
E02001997,3464,952,1191,510,811
E02001998,2381,615,797,390,579
E02001999,2258,515,786,348,609
E02006805,3197,859,969,565,804
E02002000,3218,889,1082,594,653
E02002001,2509,768,798,423,520
E02002002,2982,691,1256,483,552
E02002003,3766,1056,1282,622,806
E02002004,2979,738,1001,574,666
E02002005,3024,667,985,592,780
E02002006,2826,905,979,431,511
E02002007,3796,1015,1484,661,636
E02002008,3066,575,1017,604,870
E02002009,2550,711,728,467,644
E02002010,3223,1400,843,419,561
E02002011,2457,610,956,423,468
E02002012,3278,1121,976,504,677
E02002013,2783,699,1095,437,552
E02002014,2643,736,815,468,624
E02002015,2429,565,913,441,510
E02002016,3132,866,996,568,702
E02002017,3550,1211,1151,542,646
E02002018,3707,832,1489,602,784
E02002019,3102,829,978,529,766
E02002020,3980,1032,1537,669,742
E02002021,3400,1378,1020,507,495
E02002022,3418,954,1142,589,733
E02002023,2221,494,900,398,429
E02002024,3434,847,1202,614,771
E02002025,3319,1030,1077,516,696
E02002026,2800,601,1012,553,634
E02002027,2223,474,777,435,537
E02002028,2587,786,985,381,435
E02002029,2468,677,889,401,501
E02002030,2690,801,957,454,478
E02002031,2339,645,773,387,534
E02002032,4050,1120,1382,723,825
E02002033,3190,918,1180,483,609
E02002034,3724,1386,1207,533,598
E02002035,2490,655,851,425,559
E02002036,2773,996,792,433,552
E02002037,2507,712,886,428,481
E02002038,4231,1455,1432,667,677
E02002039,2562,772,960,373,457
E02002040,2510,635,1015,371,489
E02002041,2570,576,1085,445,464
E02002042,3361,824,1290,577,670
E02002043,3165,802,917,615,831
E02002044,2834,731,785,557,761
E02002045,3201,923,1025,566,687
E02002046,2031,445,568,399,619
E02002047,2787,940,950,414,483
E02002048,2635,748,916,387,584
E02002049,2365,569,799,445,552
E02002051,2041,472,606,407,556
E02002052,4082,1108,1204,761,1009
E02002053,2477,759,781,408,529
E02002054,2274,610,777,395,492
E02002055,3519,933,1088,609,889
E02002056,3532,1083,1070,609,770
E02002057,3655,1257,997,568,833
E02002058,4622,1418,1302,795,1107
E02002059,4244,1502,1071,700,971
E02002060,2369,729,622,391,627
E02002061,2052,616,514,321,601
E02002062,2952,1182,726,376,668
E02002063,3583,1034,1067,646,836
E02002064,4656,1156,1447,941,1112
E02002065,3774,865,819,571,1519
E02002066,2784,858,776,459,691
E02002067,2190,527,771,419,473
E02002068,4097,1195,876,702,1324
E02002069,2917,1044,912,460,501
E02002070,3487,1268,753,545,921
E02002071,2610,688,853,479,590
E02002072,3415,1081,1055,532,747
E02002073,2867,810,777,503,777
E02002074,3109,819,957,538,795
E02002075,3593,1141,1142,592,718
E02002076,4479,1428,1467,832,752
E02002077,4282,1418,1349,678,837
E02002078,2483,627,874,414,568
E02002079,3375,1092,1050,553,680
E02002080,2783,841,907,479,556
E02006810,4177,1216,1428,690,843
E02002081,2369,735,839,399,396
E02002082,2441,793,688,427,533
E02002083,2339,535,847,408,549
E02002084,2614,813,850,448,503
E02002085,2593,771,793,491,538
E02002086,2462,970,728,356,408
E02002087,2684,989,762,436,497
E02002088,4116,1430,1287,633,766
E02002089,3084,788,1098,548,650
E02002090,2302,575,760,419,548
E02002091,3160,993,1069,483,615
E02002092,3058,1046,904,487,621
E02002093,2836,1019,906,388,523
E02002094,2380,656,799,362,563
E02002095,3613,1076,1233,566,738
E02002096,4165,1229,1444,626,866
E02002097,2860,853,1090,404,513
E02002098,3808,1129,1178,541,960
E02002099,2687,741,976,389,581
E02002101,2645,929,898,380,438
E02002102,3474,988,1174,513,799
E02002103,2575,720,932,426,497
E02002104,2399,526,820,425,628
E02002105,3101,679,1190,485,747
E02002106,3888,1083,1450,559,796
E02002107,2269,512,827,387,543
E02002108,3867,887,1380,610,990
E02002109,3874,1035,1355,644,840
E02006808,2393,602,760,428,603
E02002110,2689,643,935,530,581
E02002111,2484,743,858,393,490
E02002112,2219,527,817,406,469
E02002113,2683,740,936,499,508
E02002114,2642,753,1036,426,427
E02002115,2835,894,981,407,553
E02002116,2849,753,1095,435,566
E02002117,2682,892,937,373,480
E02002118,3019,916,986,491,626
E02002119,2451,598,923,420,510
E02002120,2386,473,834,462,617
E02002121,2401,680,748,412,561
E02002122,2006,477,577,386,566
E02002123,2694,749,943,494,508
E02002124,3161,1134,1085,460,482
E02002125,2552,774,890,447,441
E02002126,2656,852,767,497,540
E02002127,3087,908,853,474,852
E02002128,2386,684,878,397,427
E02002129,2451,642,890,444,475
E02002130,2540,667,813,439,621
E02002131,3182,747,1232,466,737
E02002132,2559,668,851,489,551
E02002133,3041,1287,912,329,513
E02002134,3308,934,1057,556,761
E02002135,2585,777,701,338,769
E02002136,3093,932,956,540,665
E02002137,2652,709,1029,372,542
E02002138,2313,652,681,327,653
E02002139,3905,1709,979,460,757
E02002140,2936,862,756,455,863
E02002141,2666,594,993,456,623
E02002142,2443,673,661,425,684
E02002143,3150,769,709,445,1227
E02002144,2498,553,903,365,677
E02002145,2741,833,811,433,664
E02002146,2257,567,593,374,723
E02002147,3081,834,961,539,747
E02002148,4539,1172,1641,749,977
E02002149,4268,1256,1504,720,788
E02002150,2259,612,704,426,517
E02002151,2548,897,757,426,468
E02002152,2337,575,706,438,618
E02002153,3384,1101,1198,543,542
E02002154,2270,729,648,379,514
E02002155,2129,478,590,446,615
E02002156,3409,1014,1044,572,779
E02002157,3170,874,1075,555,666
E02002158,3437,1178,1198,477,584
E02002159,2215,557,600,420,638
E02002160,2762,736,887,485,654
E02002161,2426,747,653,381,645
E02002162,3275,1037,1232,459,547
E02002163,5059,2057,1321,776,905
E02002164,2361,900,483,347,631
E02002165,3611,1697,959,397,558
E02002166,3839,1347,1103,603,786
E02002167,2977,996,1097,375,509
E02002168,4422,2032,1107,507,776
E02002169,3531,1049,1197,560,725
E02002170,2461,670,761,438,592
E02002171,3059,958,943,545,613
E02002174,2975,864,895,484,732
E02002175,2901,958,863,466,614
E02002176,3338,1115,1052,523,648
E02002177,3821,1358,1073,611,779
E02002178,2722,609,747,465,901
E02002179,2580,713,887,393,587
E02002180,2666,791,906,411,558
E02002181,2979,955,959,456,609
E02002182,2515,682,747,418,668
E02006894,4471,1334,1157,722,1258
E02006696,2504,637,888,350,629
E02006697,3030,835,1166,449,580
E02006698,2674,633,1021,475,545
E02006699,2569,680,1033,392,464
E02006700,2308,546,949,336,477
E02006701,2383,515,935,410,523
E02006702,2427,647,881,431,468
E02006703,2891,641,1142,458,650
E02006704,2717,714,1085,389,529
E02006705,2819,803,1003,466,547
E02006706,3062,1212,1054,374,422
E02006707,2638,483,1002,475,678
E02006708,3418,1005,1133,586,694
E02006709,2850,690,1130,471,559
E02006710,3402,923,1436,495,548
E02006711,3235,791,1376,426,642
E02006712,2842,606,1235,448,553
E02006713,2881,1062,1024,372,423
E02006714,2293,637,965,315,376
E02006715,3455,1003,1265,515,672
E02006716,2740,897,845,451,547
E02006717,2426,582,1089,352,403
E02006718,2730,953,1045,332,400
E02006719,3229,1188,1292,365,384
E02006720,2979,913,1182,414,470
E02006721,2401,512,1074,392,423
E02006722,2312,710,753,394,455
E02006723,3441,989,1204,557,691
E02006724,2742,864,813,410,655
E02006725,2411,675,863,415,458
E02006726,2594,734,889,403,568
E02006727,2475,554,994,418,509
E02006728,2961,829,1079,466,587
E02006729,2831,601,1045,515,670
E02006730,2391,579,781,432,599
E02006731,2597,814,932,427,424
E02006732,3007,737,1143,494,633
E02006733,2559,684,980,386,509
E02006734,3494,966,1352,540,636
E02006735,2379,886,739,406,348
E02006736,2829,744,1003,509,573
E02006737,3464,1078,1283,519,584
E02006738,3649,1053,1178,615,803
E02006739,2106,598,761,303,444
E02006740,3554,1681,1120,403,350
E02006741,2151,393,781,422,555
E02006742,3544,1168,1103,501,772
E02006743,2579,683,830,435,631
E02006744,3262,1425,971,347,519
E02006745,3252,812,1251,541,648
E02006746,3297,984,1303,460,550
E02006747,2482,664,908,421,489
E02006748,2765,634,1186,448,497
E02006749,2185,567,766,368,484
E02006750,2587,981,938,308,360
E02006751,2561,774,927,391,469
E02006752,2730,577,1096,459,598
E02006753,2595,583,1065,426,521
E02006754,2243,453,983,340,467
E02006755,2212,449,1013,311,439
E02006756,2085,411,813,351,510
E02006757,2854,654,1281,409,510
E02006758,2134,477,871,337,449
E02006759,3285,1122,1271,410,482
E02006760,3293,746,1412,502,633
E02006761,2776,1096,881,412,387
E02006762,2422,633,946,379,464
E02006763,2619,603,997,452,567
E02006764,2210,568,764,397,481
E02006765,2696,816,1164,331,385
E02006766,3214,742,1437,465,570
E02006767,3804,1083,1546,538,637
E02006768,2910,755,1158,478,519
E02006769,3047,863,1114,514,556
E02006770,3196,1170,1013,465,548
E02006771,2933,852,1200,443,438
E02006772,2815,869,1039,439,468
E02006773,3790,1252,1446,546,546
E02006774,3347,1036,1244,539,528
E02006775,2070,639,597,345,489
E02006776,2817,720,1096,499,502
E02006777,3248,949,1384,455,460
E02006778,2894,770,1120,456,548
E02006779,3497,1156,1277,503,561
E02006780,2617,776,1055,395,391
E02003616,2275,479,945,369,482
E02003617,3714,959,1426,564,765
E02003618,3521,908,1229,627,757
E02003619,4057,891,1646,700,820
E02003620,3497,991,1270,589,647
E02003621,3304,779,1299,525,701
E02003622,3762,1094,1191,676,801
E02003623,3285,748,1266,532,739
E02003624,2346,1047,689,241,369
E02003625,3737,1749,987,476,525
E02003626,2259,640,767,387,465
E02003627,4080,1694,1174,579,633
E02003628,2801,640,696,517,948
E02003629,3940,1270,1168,689,813
E02003630,3681,1072,989,637,983
E02003631,2180,589,733,363,495
E02003632,2491,726,789,437,539
E02003633,2982,743,880,566,793
E02003634,3747,838,1365,709,835
E02003635,2153,539,755,351,508
E02003599,2236,542,779,368,547
E02003600,2556,718,926,427,485
E02003601,3029,783,1163,464,619
E02003602,2444,568,1018,359,499
E02003603,4186,1320,1405,682,779
E02003604,2729,614,969,476,670
E02003605,3066,701,1105,535,725
E02003606,3068,701,1180,482,705
E02003607,3499,909,1227,644,719
E02003608,4562,1172,1701,789,900
E02003609,4001,1029,1392,676,904
E02003610,2966,818,1012,465,671
E02003611,3353,784,1232,606,731
E02003612,3978,945,1480,751,802
E02003613,2387,637,791,425,534
E02003614,3020,720,1084,596,620
E02003615,3451,689,1344,613,805
E02003636,2974,723,1054,552,645
E02003637,3878,953,1470,670,785
E02003638,2933,599,1140,512,682
E02003639,3948,1438,1252,644,614
E02003640,2621,752,1008,413,448
E02003641,2233,539,798,390,506
E02003642,3325,828,1004,585,908
E02003643,3946,875,1412,778,881
E02003644,3473,954,1178,615,726
E02003645,2648,611,930,471,636
E02003646,3557,926,1179,648,804
E02003647,3862,1380,1235,583,664
E02003648,2206,674,704,393,435
E02003649,2786,687,981,480,638
E02003650,2914,735,1249,446,484
E02003651,2564,706,997,419,442
E02003258,3462,914,1220,560,768
E02003259,2542,601,892,460,589
E02003260,3194,964,834,511,885
E02003261,2470,748,819,374,529
E02003262,3872,1150,1184,645,893
E02003263,4325,1114,1248,749,1214
E02003264,3226,586,1010,610,1020
E02003265,3458,953,1186,617,702
E02003266,3618,1108,970,613,927
E02003267,3584,630,643,527,1784
E02003268,3487,764,830,621,1272
E02003269,4040,1204,1245,646,945
E02003270,3137,909,949,525,754
